# timestamp,mag_x,mag_y,mag_z
1527408893109,21.99707,-0.08087158,-15.325928
1527408893120,22.845459,6.538391,-18.804932
1527408893130,22.845459,6.538391,-18.804932
1527408893139,25.082397,7.2494507,-16.12091
1527408893150,25.082397,7.2494507,-16.12091
1527408893160,23.086548,1.5060425,-15.771484
1527408893170,23.086548,1.5060425,-15.771484
1527408893180,23.924255,7.9818726,-19.857788
1527408893190,23.924255,7.9818726,-19.857788
1527408893200,22.758484,7.1029663,-18.670654
1527408893211,22.758484,7.1029663,-18.670654
1527408893221,22.81189,1.4724731,-16.088867
1527408893231,22.81189,1.4724731,-16.088867
1527408893241,22.987366,9.735107,-19.944763
1527408893250,22.987366,9.735107,-19.944763
1527408893261,21.902466,3.5171509,-16.181946
1527408893271,21.902466,3.5171509,-16.181946
1527408893282,24.86267,9.40094,-19.236755
1527408893292,24.86267,9.40094,-19.236755
1527408893302,24.111938,8.581543,-19.252014
1527408893311,24.111938,8.581543,-19.252014
1527408893321,22.460938,2.1392822,-14.595032
1527408893332,22.460938,2.1392822,-14.595032
1527408893342,25.45929,8.457947,-16.896057
1527408893351,25.45929,8.457947,-16.896057
1527408893362,24.671936,7.2128296,-19.49768
1527408893373,24.671936,7.2128296,-19.49768
1527408893383,23.904419,4.6432495,-15.960693
1527408893393,23.904419,4.6432495,-15.960693
1527408893404,23.904419,4.6432495,-15.960693
1527408893414,23.904419,4.6432495,-15.960693
1527408893425,23.904419,4.6432495,-15.960693
1527408893435,23.904419,4.6432495,-15.960693
1527408893445,23.904419,4.6432495,-15.960693
1527408893455,23.904419,4.6432495,-15.960693
1527408893465,23.904419,4.6432495,-15.960693
1527408893475,24.005127,4.231262,-17.625427
1527408893486,24.005127,4.231262,-17.625427
1527408893495,22.940063,2.9327393,-16.575623
1527408893505,22.940063,2.9327393,-16.575623
1527408893516,26.681519,5.302429,-17.52472
1527408893525,26.681519,5.302429,-17.52472
1527408893536,25.047302,6.828308,-19.16504
1527408893545,25.047302,6.828308,-19.16504
1527408893556,25.440979,3.5446167,-15.708923
1527408893565,25.440979,3.5446167,-15.708923
1527408893576,24.505615,5.307007,-17.628479
1527408893586,24.505615,5.307007,-17.628479
1527408893596,25.108337,5.9661865,-18.226624
1527408893605,25.108337,5.9661865,-18.226624
1527408893615,25.108337,5.9661865,-18.226624
1527408893626,25.146484,6.4071655,-18.997192
1527408893635,24.647522,8.494568,-16.783142
1527408893646,24.647522,8.494568,-16.783142
1527408893656,23.1781,2.5390625,-17.929077
1527408893667,23.1781,2.5390625,-17.929077
1527408893677,24.673462,7.220459,-21.02356
1527408893687,24.673462,7.220459,-21.02356
1527408893698,23.254395,4.992676,-16.305542
1527408893708,23.254395,4.992676,-16.305542
1527408893719,24.734497,6.362915,-20.848083
1527408893729,24.734497,6.362915,-20.848083
1527408893740,23.921204,6.3919067,-19.207764
1527408893750,23.921204,6.3919067,-19.207764
1527408893761,25.421143,4.8690796,-21.542358
1527408893771,25.421143,4.8690796,-21.542358
1527408893782,24.06311,1.7837524,-16.952515
1527408893792,24.06311,1.7837524,-16.952515
1527408893802,23.965454,3.7872314,-16.090393
1527408893812,23.965454,3.7872314,-16.090393
1527408893822,23.336792,-0.32806396,-17.240906
1527408893832,23.336792,-0.32806396,-17.240906
1527408893843,27.420044,4.400635,-19.604492
1527408893853,27.420044,4.400635,-19.604492
1527408893863,25.52185,6.0287476,-20.039368
1527408893873,25.52185,6.0287476,-20.039368
1527408893882,25.627136,2.5634766,-16.43982
1527408893893,25.627136,2.5634766,-16.43982
1527408893903,23.321533,4.1671753,-22.540283
1527408893912,23.321533,4.1671753,-22.540283
1527408893923,25.112915,7.574463,-22.538757
1527408893933,25.112915,7.574463,-22.538757
1527408893942,24.711609,-0.14801025,-17.485046
1527408893953,24.711609,-0.14801025,-17.485046
1527408893963,23.67096,5.0720215,-21.325684
1527408893973,23.67096,5.0720215,-21.325684
1527408893984,22.59674,5.2261353,-22.44873
1527408893994,25.291443,3.388977,-17.391968
1527408894004,25.291443,3.388977,-17.391968
1527408894014,25.421143,4.864502,-20.474243
1527408894024,25.421143,4.864502,-20.474243
1527408894035,24.98169,4.5150757,-19.72351
1527408894045,24.98169,4.5150757,-19.72351
1527408894055,24.98169,4.5150757,-19.72351
1527408894065,24.601746,1.7150879,-17.842102
1527408894074,24.073792,6.575012,-22.868347
1527408894084,24.073792,6.575012,-22.868347
1527408894095,25.312805,2.0812988,-14.916992
1527408894106,25.312805,2.0812988,-14.916992
1527408894117,24.197388,6.437683,-21.028137
1527408894128,24.197388,6.437683,-21.028137
1527408894138,26.065063,1.3275146,-17.304993
1527408894148,26.065063,1.3275146,-17.304993
1527408894158,24.50409,3.717041,-16.978455
1527408894169,24.50409,3.717041,-16.978455
1527408894179,25.608826,5.467224,-20.631409
1527408894190,25.608826,5.467224,-20.631409
1527408894199,26.64032,3.2699585,-15.79895
1527408894210,26.64032,3.2699585,-15.79895
1527408894219,24.839783,9.126282,-22.589111
1527408894230,24.839783,9.126282,-22.589111
1527408894240,26.837158,7.0739746,-21.376038
1527408894249,26.837158,7.0739746,-21.376038
1527408894260,26.896667,6.2042236,-19.215393
1527408894270,26.896667,6.2042236,-19.215393
1527408894279,26.008606,6.9503784,-18.359375
1527408894289,26.008606,6.9503784,-18.359375
1527408894300,27.230835,3.791809,-18.225098
1527408894309,27.230835,3.791809,-18.225098
1527408894319,26.023865,8.685303,-19.010925
1527408894329,26.023865,8.685303,-19.010925
1527408894339,26.89972,7.7957153,-19.863892
1527408894349,26.89972,7.7957153,-19.863892
1527408894359,26.989746,2.5924683,-15.307617
1527408894370,26.989746,2.5924683,-15.307617
1527408894379,23.29712,7.032776,-19.25354
1527408894389,23.29712,7.032776,-19.25354
1527408894399,26.312256,7.2906494,-20.796204
1527408894409,26.312256,7.2906494,-20.796204
1527408894420,26.934814,6.642151,-19.224548
1527408894429,26.934814,6.642151,-19.224548
1527408894440,27.996826,6.3430786,-18.09845
1527408894451,27.996826,6.3430786,-18.09845
1527408894460,27.20337,3.491211,-16.38794
1527408894471,27.20337,3.491211,-16.38794
1527408894481,26.834106,5.4748535,-19.200134
1527408894491,26.834106,5.4748535,-19.200134
1527408894501,25.11139,7.56073,-19.943237
1527408894511,25.11139,7.56073,-19.943237
1527408894521,28.271484,6.376648,-17.628479
1527408894531,28.271484,6.376648,-17.628479
1527408894542,25.85907,6.7886353,-18.972778
1527408894551,25.85907,6.7886353,-18.972778
1527408894562,26.18866,10.583496,-19.049072
1527408894573,26.18866,10.583496,-19.049072
1527408894584,25.942993,10.858154,-22.883606
1527408894594,25.942993,10.858154,-22.883606
1527408894604,27.412415,7.434082,-20.747375
1527408894615,25.81482,9.396362,-22.39685
1527408894625,25.81482,9.396362,-22.39685
1527408894636,25.456238,5.2871704,-17.73529
1527408894646,25.456238,5.2871704,-17.73529
1527408894655,24.53003,11.820984,-21.75293
1527408894666,24.53003,11.820984,-21.75293
1527408894676,25.338745,8.605957,-20.874023
1527408894687,25.338745,8.605957,-20.874023
1527408894698,25.189209,8.4487915,-22.250366
1527408894709,25.189209,8.4487915,-22.250366
1527408894719,25.054932,10.028076,-24.279785
1527408894729,25.054932,10.028076,-24.279785
1527408894739,27.729797,11.083984,-21.278381
1527408894751,27.729797,11.083984,-21.278381
1527408894761,25.486755,8.760071,-19.190979
1527408894772,25.486755,8.760071,-19.190979
1527408894782,22.532654,4.486084,-20.600891
1527408894792,22.532654,4.486084,-20.600891
1527408894804,27.001953,8.966064,-20.651245
1527408894814,27.001953,8.966064,-20.651245
1527408894824,26.002502,9.991455,-21.028137
1527408894834,28.596497,6.994629,-17.16919
1527408894844,28.596497,6.994629,-17.16919
1527408894854,26.089478,9.42688,-21.316528
1527408894864,26.089478,9.42688,-21.316528
1527408894874,22.782898,5.8151245,-20.011902
1527408894884,22.782898,5.8151245,-20.011902
1527408894894,27.000427,7.383728,-21.528625
1527408894904,27.000427,7.383728,-21.528625
1527408894914,26.628113,9.355164,-21.746826
1527408894924,26.628113,9.355164,-21.746826
1527408894934,26.335144,5.99823,-21.372986
1527408894944,26.335144,5.99823,-21.372986
1527408894954,26.335144,5.99823,-21.372986
1527408894964,29.666138,9.890747,-20.394897
1527408894974,28.416443,11.169434,-20.484924
1527408894986,28.416443,11.169434,-20.484924
1527408894996,26.542664,3.6987305,-17.492676
1527408895007,26.542664,3.6987305,-17.492676
1527408895016,26.803589,9.812927,-22.055054
1527408895027,26.803589,9.812927,-22.055054
1527408895037,27.667236,10.35614,-21.568298
1527408895047,27.667236,10.35614,-21.568298
1527408895058,28.349304,8.842468,-18.295288
1527408895068,28.349304,8.842468,-18.295288
1527408895078,26.968384,11.706543,-21.635437
1527408895088,26.968384,11.706543,-21.635437
1527408895098,27.503967,3.817749,-16.381836
1527408895108,27.503967,3.817749,-16.381836
1527408895118,28.59497,6.9869995,-15.643311
1527408895129,28.59497,6.9869995,-15.643311
1527408895139,27.902222,8.36792,-21.662903
1527408895150,27.902222,8.36792,-21.662903
1527408895169,27.456665,4.8309326,-18.086243
1527408895179,27.172852,7.824707,-18.630981
1527408895188,27.172852,7.824707,-18.630981
1527408895199,27.902222,8.366394,-21.356201
1527408895208,27.902222,8.366394,-21.356201
1527408895218,28.027344,9.814453,-19.096375
1527408895229,28.027344,9.814453,-19.096375
1527408895238,29.129028,9.968567,-21.33789
1527408895249,29.129028,9.968567,-21.33789
1527408895259,28.250122,7.6828003,-19.796753
1527408895269,28.250122,7.6828003,-19.796753
1527408895279,27.212524,8.265686,-19.403076
1527408895289,27.212524,8.265686,-19.403076
1527408895300,28.504944,9.033203,-23.48175
1527408895310,28.504944,9.033203,-23.48175
1527408895321,28.590393,10.038757,-20.448303
1527408895331,28.590393,10.038757,-20.448303
1527408895340,27.983093,12.42981,-24.046326
1527408895351,27.983093,12.42981,-24.046326
1527408895361,25.546265,4.737854,-20.922852
1527408895371,25.546265,4.737854,-20.922852
1527408895381,28.393555,10.891724,-23.07434
1527408895392,28.393555,10.891724,-23.07434
1527408895402,26.489258,7.7529907,-22.172546
1527408895412,26.489258,7.7529907,-22.172546
1527408895422,23.835754,6.965637,-20.599365
1527408895433,23.835754,6.965637,-20.599365
1527408895443,26.335144,5.99823,-21.372986
1527408895454,26.335144,5.99823,-21.372986
1527408895463,25.776672,7.3760986,-23.265076
1527408895473,27.333069,4.9606323,-18.553162
1527408895483,27.333069,4.9606323,-18.553162
1527408895494,27.333069,4.9606323,-18.553162
1527408895503,26.693726,10.096741,-24.050903
1527408895513,26.693726,10.096741,-24.050903
1527408895524,27.08435,6.7993164,-17.84668
1527408895534,27.664185,8.764648,-20.614624
1527408895544,27.664185,8.764648,-20.614624
1527408895553,27.816772,10.522461,-22.177124
1527408895564,27.816772,10.522461,-22.177124
1527408895573,26.480103,2.9785156,-19.309998
1527408895583,26.480103,2.9785156,-19.309998
1527408895594,26.005554,10.005188,-23.776245
1527408895603,26.005554,10.005188,-23.776245
1527408895614,27.442932,10.91156,-23.272705
1527408895624,27.442932,10.91156,-23.272705
1527408895633,27.442932,10.91156,-23.272705
1527408895644,27.444458,3.1066895,-19.725037
1527408895654,27.60315,9.62677,-21.554565
1527408895664,27.60315,9.62677,-21.554565
1527408895674,27.60315,9.62677,-21.554565
1527408895684,27.83966,9.21936,-20.465088
1527408895694,28.529358,9.3185425,-22.265625
1527408895704,28.529358,9.3185425,-22.265625
1527408895714,28.529358,9.3185425,-22.265625
1527408895724,26.40686,11.500549,-23.79303
1527408895734,27.470398,11.210632,-24.499512
1527408895743,27.470398,11.210632,-24.499512
1527408895754,29.064941,9.239197,-21.322632
1527408895763,29.064941,9.239197,-21.322632
1527408895774,27.88086,11.253357,-22.496033
1527408895784,27.88086,11.253357,-22.496033
1527408895793,28.601074,7.019043,-22.053528
1527408895804,28.601074,7.019043,-22.053528
1527408895814,27.667236,10.362244,-22.790527
1527408895823,27.667236,10.362244,-22.790527
1527408895833,27.667236,10.362244,-22.790527
1527408895843,25.624084,7.196045,-20.062256
1527408895853,25.624084,7.196045,-20.062256
1527408895864,28.393555,10.887146,-22.309875
1527408895874,28.393555,10.887146,-22.309875
1527408895883,27.667236,10.362244,-22.790527
1527408895894,27.627563,8.334351,-22.132874
1527408895904,27.627563,8.334351,-22.132874
1527408895914,27.627563,8.334351,-22.132874
1527408895923,27.944946,11.985779,-22.969055
1527408895934,27.944946,11.985779,-22.969055
1527408895943,28.222656,12.037659,-26.010132
1527408895954,27.604675,9.629822,-22.317505
1527408895964,27.604675,9.629822,-22.317505
1527408895973,28.385925,13.922119,-23.757935
1527408895984,28.385925,13.922119,-23.757935
1527408895993,25.421143,4.866028,-20.779419
1527408896003,25.421143,4.866028,-20.779419
1527408896014,25.421143,4.866028,-20.779419
1527408896024,27.674866,13.552856,-26.072693
1527408896034,27.674866,13.552856,-26.072693
1527408896043,27.200317,14.360046,-27.030945
1527408896054,27.128601,8.848572,-22.77832
1527408896064,27.128601,8.848572,-22.77832
1527408896074,25.158691,11.204529,-26.287842
1527408896084,25.158691,11.204529,-26.287842
1527408896094,25.158691,11.204529,-26.287842
1527408896104,26.194763,10.618591,-26.223755
1527408896113,27.088928,6.829834,-23.648071
1527408896124,27.088928,6.829834,-23.648071
1527408896134,27.088928,6.829834,-23.648071
1527408896144,26.669312,11.38916,-23.625183
1527408896154,26.669312,11.38916,-23.625183
1527408896165,26.823425,13.15155,-25.798035
1527408896175,25.746155,11.709595,-25.35553
1527408896185,25.746155,11.709595,-25.35553
1527408896195,26.79596,12.8479,-23.6557
1527408896205,26.79596,12.8479,-23.6557
1527408896220,27.215576,8.288574,-23.677063
1527408896230,27.215576,8.288574,-23.677063
1527408896241,26.109314,12.770081,-25.822449
1527408896251,26.109314,12.770081,-25.822449
1527408896260,26.133728,11.471558,-25.332642
1527408896271,26.133728,11.471558,-25.332642
1527408896281,27.610779,12.820435,-25.59967
1527408896292,27.610779,12.820435,-25.59967
1527408896302,26.945496,11.436462,-25.750732
1527408896312,26.945496,11.436462,-25.750732
1527408896323,27.487183,12.957764,-27.287292
1527408896333,27.487183,12.957764,-27.287292
1527408896343,27.539062,8.892822,-20.776367
1527408896354,27.51007,13.2369995,-25.004578
1527408896364,27.51007,13.2369995,-25.004578
1527408896374,28.75824,11.953735,-24.150085
1527408896385,28.75824,11.953735,-24.150085
1527408896396,28.633118,10.501099,-25.341797
1527408896407,28.633118,10.501099,-25.341797
1527408896417,26.324463,12.089539,-28.54309
1527408896429,26.324463,12.089539,-28.54309
1527408896439,27.426147,13.8168335,-27.616882
1527408896449,27.426147,13.8168335,-27.616882
1527408896459,26.844788,10.272217,-26.185608
1527408896468,26.844788,10.272217,-26.185608
1527408896479,25.341797,8.625793,-24.995422
1527408896489,25.341797,8.625793,-24.995422
1527408896498,27.194214,11.170959,-23.747253
1527408896509,27.194214,11.170959,-23.747253
1527408896519,28.111267,12.315369,-26.937866
1527408896528,28.111267,12.315369,-26.937866
1527408896539,26.715088,8.796692,-23.101807
1527408896549,26.715088,8.796692,-23.101807
1527408896559,28.111267,12.319946,-27.700806
1527408896569,28.111267,12.319946,-27.700806
1527408896579,24.867249,9.432983,-25.648499
1527408896589,24.867249,9.432983,-25.648499
1527408896599,26.782227,9.541321,-26.17035
1527408896609,26.782227,9.541321,-26.17035
1527408896619,27.449036,12.519836,-27.279663
1527408896629,27.449036,12.519836,-27.279663
1527408896639,26.719666,10.394287,-25.27771
1527408896649,26.719666,10.394287,-25.27771
1527408896659,26.072693,12.335205,-26.576233
1527408896670,26.072693,12.335205,-26.576233
1527408896680,28.263855,14.071655,-28.041077
1527408896689,28.263855,14.071655,-28.041077
1527408896700,27.052307,6.402588,-25.92926
1527408896710,27.052307,6.402588,-25.92926
1527408896720,26.760864,12.42981,-27.31018
1527408896731,26.760864,12.42981,-27.31018
1527408896741,25.556946,9.533691,-27.601624
1527408896751,25.556946,9.533691,-27.601624
1527408896761,26.28479,11.643982,-27.008057
1527408896772,26.28479,11.643982,-27.008057
1527408896783,24.949646,11.91864,-30.130005
1527408896793,25.11444,6.0043335,-25.704956
1527408896803,25.11444,6.0043335,-25.704956
1527408896813,25.11444,6.0043335,-25.704956
1527408896823,23.99292,8.752441,-27.809143
1527408896833,23.99292,8.752441,-27.809143
1527408896843,25.250244,12.242126,-29.360962
1527408896853,25.250244,12.242126,-29.360962
1527408896863,25.900269,7.243347,-22.340393
1527408896873,25.900269,7.243347,-22.340393
1527408896883,27.774048,11.558533,-28.46222
1527408896893,27.774048,11.558533,-28.46222
1527408896903,25.177002,6.7337036,-25.720215
1527408896913,25.177002,6.7337036,-25.720215
1527408896923,25.942993,9.283447,-25.288391
1527408896932,25.942993,9.283447,-25.288391
1527408896943,28.224182,12.045288,-27.53601
1527408896953,27.131653,10.444641,-24.49646
1527408896963,27.131653,10.444641,-24.49646
1527408896974,25.717163,8.244324,-25.42572
1527408896984,25.717163,8.244324,-25.42572
1527408896994,24.909973,9.892273,-29.930115
1527408897003,24.909973,9.892273,-29.930115
1527408897013,26.469421,9.074402,-27.241516
1527408897025,26.469421,9.074402,-27.241516
1527408897035,27.949524,12.010193,-27.853394
1527408897045,27.949524,12.010193,-27.853394
1527408897055,24.580383,10.829163,-23.86322
1527408897065,24.580383,10.829163,-23.86322
1527408897075,28.022766,12.87384,-25.58136
1527408897085,28.022766,12.87384,-25.58136
1527408897095,27.156067,9.158325,-26.142883
1527408897106,27.156067,9.158325,-26.142883
1527408897117,28.712463,12.974548,-27.53601
1527408897127,28.712463,12.974548,-27.53601
1527408897138,24.74823,12.747192,-28.022766
1527408897149,24.74823,12.747192,-28.022766
1527408897158,26.095581,11.042786,-26.849365
1527408897168,26.095581,11.042786,-26.849365
1527408897179,26.551819,6.9091797,-24.89624
1527408897191,26.551819,6.9091797,-24.89624
1527408897208,25.78125,8.985901,-27.729797
1527408897219,25.19226,8.470154,-26.371765
1527408897229,25.19226,8.470154,-26.371765
1527408897240,26.097107,11.045837,-27.612305
1527408897252,26.097107,11.045837,-27.612305
1527408897262,25.038147,12.9348755,-29.388428
1527408897272,25.038147,12.9348755,-29.388428
1527408897282,23.554993,8.407593,-27.82135
1527408897292,23.554993,8.407593,-27.82135
1527408897303,24.577332,13.891602,-30.653381
1527408897313,24.577332,13.891602,-30.653381
1527408897324,25.416565,14.147949,-31.23169
1527408897335,25.691223,7.9574585,-26.184082
1527408897345,25.691223,7.9574585,-26.184082
1527408897356,24.45221,14.022827,-31.272888
1527408897367,24.45221,14.022827,-31.272888
1527408897377,23.89679,10.768127,-29.542542
1527408897387,23.89679,10.768127,-29.542542
1527408897398,21.484375,9.593201,-31.001282
1527408897408,21.484375,9.593201,-31.001282
1527408897418,23.953247,14.537048,-31.91986
1527408897428,23.953247,14.537048,-31.91986
1527408897438,23.330688,7.3745728,-29.180908
1527408897447,23.330688,7.3745728,-29.180908
1527408897458,24.040222,13.972473,-32.055664
1527408897468,24.040222,13.972473,-32.055664
1527408897478,23.440552,13.320923,-32.9834
1527408897487,23.440552,13.320923,-32.9834
1527408897498,23.905945,7.736206,-28.857422
1527408897508,23.905945,7.736206,-28.857422
1527408897518,23.962402,11.506653,-31.388855
1527408897528,23.962402,11.506653,-31.388855
1527408897540,24.09668,8.351135,-31.304932
1527408897550,24.09668,8.351135,-31.304932
1527408897560,24.09668,9.931946,-30.122375
1527408897571,24.09668,9.931946,-30.122375
1527408897581,23.18573,10.391235,-30.63507
1527408897591,23.18573,10.391235,-30.63507
1527408897601,24.095154,8.343506,-29.93164
1527408897611,24.095154,8.343506,-29.93164
1527408897621,23.890686,13.813782,-32.974243
1527408897631,23.890686,13.813782,-32.974243
1527408897641,23.4375,11.729431,-32.029724
1527408897651,23.4375,11.729431,-32.029724
1527408897662,23.120117,9.65271,-28.788757
1527408897672,23.120117,9.65271,-28.788757
1527408897682,24.450684,12.432861,-30.62439
1527408897692,24.450684,12.432861,-30.62439
1527408897702,23.329163,7.3669434,-27.65503
1527408897712,23.329163,7.3669434,-27.65503
1527408897723,20.774841,12.387085,-31.408691
1527408897733,20.774841,12.387085,-31.408691
1527408897743,24.388123,13.288879,-30.496216
1527408897752,24.388123,13.288879,-30.496216
1527408897762,23.687744,11.4730835,-31.858826
1527408897772,23.687744,11.4730835,-31.858826
1527408897782,22.276306,12.442017,-31.948853
1527408897793,22.276306,12.442017,-31.948853
1527408897803,22.937012,10.653687,-31.874084
1527408897813,22.937012,10.653687,-31.874084
1527408897823,21.421814,10.449219,-30.72052
1527408897832,21.421814,10.449219,-30.72052
1527408897843,23.27118,9.819031,-29.396057
1527408897853,23.27118,9.819031,-29.396057
1527408897864,22.7417,6.867981,-29.655457
1527408897873,23.68927,11.482239,-33.68988
1527408897883,23.68927,11.482239,-33.68988
1527408897894,23.962402,11.51123,-32.151794
1527408897905,23.962402,11.51123,-32.151794
1527408897915,22.166443,6.4987183,-28.756714
1527408897925,22.166443,6.4987183,-28.756714
1527408897936,22.538757,12.332153,-31.781006
1527408897946,22.538757,12.332153,-31.781006
1527408897956,23.464966,12.033081,-34.324646
1527408897967,23.464966,12.033081,-34.324646
1527408897977,23.368835,7.8170776,-30.258179
1527408897987,23.368835,7.8170776,-30.258179
1527408897998,21.586609,10.771179,-32.85675
1527408898007,21.586609,10.771179,-32.85675
1527408898018,20.713806,11.676025,-34.90448
1527408898028,20.713806,11.676025,-34.90448
1527408898039,19.500732,11.801147,-33.8974
1527408898049,19.500732,11.801147,-33.8974
1527408898059,20.654297,14.122009,-35.11963
1527408898069,20.654297,14.122009,-35.11963
1527408898079,22.151184,10.992432,-33.750916
1527408898089,22.151184,10.992432,-33.750916
1527408898100,20.736694,10.369873,-32.73468
1527408898110,20.736694,10.369873,-32.73468
1527408898121,19.424438,10.920715,-33.11615
1527408898131,19.424438,10.920715,-33.11615
1527408898141,19.815063,6.05011,-29.467773
1527408898150,19.815063,6.05011,-29.467773
1527408898161,20.552063,12.948608,-33.87451
1527408898171,20.552063,12.948608,-33.87451
1527408898181,20.962524,11.413574,-33.665466
1527408898191,20.962524,11.413574,-33.665466
1527408898201,20.96405,11.419678,-34.88617
1527408898211,20.96405,11.419678,-34.88617
1527408898222,21.627808,12.800598,-33.81958
1527408898232,21.627808,12.800598,-33.81958
1527408898242,20.567322,6.878662,-31.285095
1527408898252,20.567322,6.878662,-31.285095
1527408898262,18.984985,10.569763,-32.06024
1527408898273,18.424988,10.366821,-34.980774
1527408898283,18.424988,10.366821,-34.980774
1527408898294,23.036194,10.232544,-31.706238
1527408898304,23.036194,10.232544,-31.706238
1527408898314,21.051025,12.435913,-33.685303
1527408898324,21.051025,12.435913,-33.685303
1527408898334,22.210693,8.5494995,-33.995056
1527408898344,22.210693,8.5494995,-33.995056
1527408898354,20.42389,11.480713,-32.318115
1527408898364,20.42389,11.480713,-32.318115
1527408898374,21.899414,11.239624,-31.938171
1527408898384,21.899414,11.239624,-31.938171
1527408898394,21.313477,12.321472,-32.754517
1527408898404,21.313477,12.321472,-32.754517
1527408898415,20.68634,11.364746,-31.082153
1527408898426,20.68634,11.364746,-31.082153
1527408898437,21.026611,12.142944,-33.680725
1527408898447,21.026611,12.142944,-33.680725
1527408898457,21.295166,16.799927,-34.695435
1527408898468,21.295166,16.799927,-34.695435
1527408898478,22.543335,15.510559,-32.774353
1527408898488,22.543335,15.510559,-32.774353
1527408898497,22.34497,10.128784,-28.990173
1527408898507,22.34497,10.128784,-28.990173
1527408898518,21.417236,13.504028,-35.83069
1527408898528,21.417236,13.504028,-35.83069
1527408898537,20.179749,14.918518,-33.787537
1527408898548,20.179749,14.918518,-33.787537
1527408898557,18.79425,9.953308,-29.153442
1527408898567,18.79425,9.953308,-29.153442
1527408898577,21.67511,11.785889,-31.808472
1527408898588,21.67511,11.785889,-31.808472
1527408898598,19.522095,10.493469,-31.422424
1527408898608,19.522095,10.493469,-31.422424
1527408898617,20.045471,8.6883545,-31.811523
1527408898627,20.045471,8.6883545,-31.811523
1527408898638,21.903992,14.416504,-32.624817
1527408898648,21.903992,14.416504,-32.624817
1527408898660,21.603394,14.08844,-32.63092
1527408898670,21.603394,14.08844,-32.63092
1527408898680,21.026611,13.7161255,-30.818176
1527408898690,21.026611,13.7161255,-30.818176
1527408898700,21.943665,16.43982,-32.366943
1527408898711,21.943665,16.43982,-32.366943
1527408898721,20.916748,14.009094,-34.49402
1527408898731,20.916748,14.009094,-34.49402
1527408898742,20.480347,15.246582,-33.93402
1527408898752,20.480347,15.246582,-33.93402
1527408898762,19.941711,15.318298,-33.503723
1527408898772,19.941711,15.318298,-33.503723
1527408898783,21.308899,10.719299,-29.815674
1527408898794,20.568848,16.264343,-33.190918
1527408898804,20.568848,16.264343,-33.190918
1527408898815,19.429016,14.099121,-33.802795
1527408898825,19.429016,14.099121,-33.802795
1527408898835,20.915222,13.999939,-32.966614
1527408898845,20.915222,13.999939,-32.966614
1527408898855,20.071411,16.790771,-36.128235
1527408898866,20.071411,16.790771,-36.128235
1527408898876,18.714905,13.7161255,-33.522034
1527408898886,18.714905,13.7161255,-33.522034
1527408898896,21.191406,14.039612,-33.41217
1527408898906,21.191406,14.039612,-33.41217
1527408898917,17.759705,10.557556,-32.728577
1527408898928,17.759705,10.557556,-32.728577
1527408898937,20.67871,14.405823,-33.598328
1527408898947,20.67871,14.405823,-33.598328
1527408898958,19.715881,14.280701,-33.946228
1527408898968,19.715881,14.280701,-33.946228
1527408898978,24.51477,13.163757,-31.097412
1527408898987,24.51477,13.163757,-31.097412
1527408898998,24.24469,17.889404,-31.22406
1527408899009,24.24469,17.889404,-31.22406
1527408899019,21.484375,17.404175,-35.31189
1527408899029,21.484375,17.404175,-35.31189
1527408899039,20.669556,9.625244,-29.667664
1527408899050,20.669556,9.625244,-29.667664
1527408899061,21.894836,17.4469,-33.00476
1527408899071,21.894836,17.4469,-33.00476
1527408899081,22.83783,12.65564,-31.011963
1527408899091,22.83783,12.65564,-31.011963
1527408899101,20.565796,16.252136,-30.9021
1527408899111,20.565796,16.252136,-30.9021
1527408899122,22.63031,16.525269,-31.573486
1527408899131,22.63031,16.525269,-31.573486
1527408899142,21.057129,9.3811035,-28.575134
1527408899152,21.057129,9.3811035,-28.575134
1527408899161,22.26715,15.467834,-31.564331
1527408899171,22.26715,15.467834,-31.564331
1527408899182,21.91925,16.157532,-34.34601
1527408899193,23.265076,14.440918,-30.729675
1527408899204,23.265076,14.440918,-30.729675
1527408899214,22.499084,11.888123,-30.551147
1527408899224,22.499084,11.888123,-30.551147
1527408899234,21.51947,10.020447,-28.720093
1527408899246,21.51947,10.020447,-28.720093
1527408899262,22.003174,15.5685425,-29.595947
1527408899273,21.228027,16.05072,-30.865479
1527408899284,21.228027,16.05072,-30.865479
1527408899294,21.434021,12.1658325,-27.555847
1527408899304,21.434021,12.1658325,-27.555847
1527408899314,22.810364,12.35199,-28.715515
1527408899324,22.810364,12.35199,-28.715515
1527408899334,22.164917,14.297485,-30.778503
1527408899344,22.164917,14.297485,-30.778503
1527408899354,21.06781,15.753174,-33.461
1527408899364,21.06781,15.753174,-33.461
1527408899373,21.775818,12.950134,-31.069946
1527408899384,21.775818,12.950134,-31.069946
1527408899394,22.702026,14.21814,-29.83551
1527408899404,22.702026,14.21814,-29.83551
1527408899413,21.838379,13.673401,-29.862976
1527408899424,21.838379,13.673401,-29.862976
1527408899434,23.454285,15.045166,-31.34613
1527408899444,23.454285,15.045166,-31.34613
1527408899454,22.702026,14.221191,-30.293274
1527408899464,22.702026,14.221191,-30.293274
1527408899474,21.131897,16.485596,-33.779907
1527408899483,21.131897,16.485596,-33.779907
1527408899494,19.9646,14.016724,-32.096863
1527408899505,19.9646,14.016724,-32.096863
1527408899515,21.128845,14.891052,-32.36847
1527408899525,21.128845,14.891052,-32.36847
